CodePostal;Nom Commune; Niveau de vie Commune ; NiveaudevieDépartement 
72101;Courcemont; 18 728   ; 19 478   
72102;Courcival;; 19 478   
72103;Courdemanche; 17 974   ; 19 478   
72104;Courgains; 17 605   ; 19 478   
72105;Courgenard; 19 902   ; 19 478   
72106;Courtillers; 19 917   ; 19 478   
72107;Crannes-en-Champagne; 19 573   ; 19 478   
72108;Cré-sur-Loir; 18 433   ; 19 478   
72109;Crissé; 17 398   ; 19 478   
72110;Crosmières; 18 851   ; 19 478   
72111;Cures; 20 591   ; 19 478   
72112;Dangeul; 18 080   ; 19 478   
72113;Degré; 21 047   ; 19 478   
72114;Dehault; 19 203   ; 19 478   
72115;Dissay-sous-Courcillon; 19 385   ; 19 478   
72116;Dissé-sous-Ballon; 20 361   ; 19 478   
72117;Dissé-sous-le-Lude; 18 463   ; 19 478   
72118;Dollon; 18 379   ; 19 478   
72119;Domfront-en-Champagne; 20 820   ; 19 478   
72120;Doucelles; 19 201   ; 19 478   
72121;Douillet; 17 717   ; 19 478   
72122;Duneau; 20 036   ; 19 478   
72123;Dureil;; 19 478   
72124;Écommoy; 19 207   ; 19 478   
72125;Écorpain; 19 943   ; 19 478   
72126;Épineu-le-Chevreuil; 18 106   ; 19 478   
72127;Étival-lès-le-Mans; 21 886   ; 19 478   
72128;Évaillé; 19 651   ; 19 478   
72129;Fatines; 19 908   ; 19 478   
72130;Fay; 22 750   ; 19 478   
72131;Fercé-sur-Sarthe; 19 304   ; 19 478   
72132;La Ferté-Bernard; 18 512   ; 19 478   
72133;Fillé; 22 564   ; 19 478   
72134;Flée; 19 593   ; 19 478   
72135;La Fontaine-Saint-Martin; 18 836   ; 19 478   
72136;Fontenay-sur-Vègre; 19 143   ; 19 478   
72137;Villeneuve-en-Perseigne; 19 645   ; 19 478   
72138;Fresnay-sur-Sarthe; 17 381   ; 19 478   
72139;Fyé; 18 859   ; 19 478   
72141;Gesnes-le-Gandelin; 19 585   ; 19 478   
72142;Grandchamp; 17 807   ; 19 478   
72143;Le Grand-Lucé; 18 363   ; 19 478   
72144;Gréez-sur-Roc; 18 599   ; 19 478   
72145;Le Grez; 19 157   ; 19 478   
72146;Guécélard; 21 538   ; 19 478   
72147;La Guierche; 21 558   ; 19 478   
72148;Jauzé;; 19 478   
72149;Joué-en-Charnie; 18 976   ; 19 478   
72150;Joué-l'Abbé; 20 445   ; 19 478   
72151;Juigné-sur-Sarthe; 19 996   ; 19 478   
72152;Juillé; 19 641   ; 19 478   
72153;Jupilles; 18 946   ; 19 478   
72154;La Flèche; 18 833   ; 19 478   
72155;Laigné-en-Belin; 20 798   ; 19 478   
72156;Lamnay; 19 281   ; 19 478   
72157;Lavardin; 21 940   ; 19 478   
72158;Lavaré; 18 814   ; 19 478   
72159;Lavenay; 19 762   ; 19 478   
72160;Lavernat; 19 736   ; 19 478   
72161;Lhomme; 19 124   ; 19 478   
72163;Ligron; 18 436   ; 19 478   
72164;Livet-en-Saosnois;; 19 478   
72165;Lombron; 20 212   ; 19 478   
72166;Longnes; 18 770   ; 19 478   
72167;Louailles; 19 063   ; 19 478   
72168;Loué; 18 758   ; 19 478   
72169;Louplande; 20 858   ; 19 478   
72170;Louvigny; 18 697   ; 19 478   
72171;Louzes; 18 923   ; 19 478   
72172;Le Luart; 19 142   ; 19 478   
72173;Luceau; 19 682   ; 19 478   
72174;Lucé-sous-Ballon; 21 146   ; 19 478   
72175;Luché-Pringé; 18 667   ; 19 478   
72176;Le Lude; 18 176   ; 19 478   
72177;Maigné; 20 249   ; 19 478   
72178;Maisoncelles; 19 280   ; 19 478   
72179;Malicorne-sur-Sarthe; 18 279   ; 19 478   
72180;Mamers; 17 147   ; 19 478   
72181;Le Mans; 19 113   ; 19 478   
72182;Mansigné; 18 536   ; 19 478   
72183;Marçon; 19 377   ; 19 478   
72184;Mareil-en-Champagne; 21 071   ; 19 478   
72185;Mareil-sur-Loir; 19 557   ; 19 478   
72186;Maresché; 19 380   ; 19 478   
72187;Marigné-Laillé; 19 283   ; 19 478   
72188;Marollette; 20 966   ; 19 478   
72189;Marolles-les-Braults; 17 368   ; 19 478   
72190;Marolles-lès-Saint-Calais; 21 003   ; 19 478   
72191;Mayet; 19 429   ; 19 478   
72192;Les Mées; 17 654   ; 19 478   
72193;Melleray; 19 399   ; 19 478   
72194;Meurcé; 17 269   ; 19 478   
72195;Mézeray; 19 114   ; 19 478   
72196;Mézières-sur-Ponthouin; 18 500   ; 19 478   
72197;Mézières-sous-Lavardin; 19 024   ; 19 478   
72198;La Milesse; 22 895   ; 19 478   
72199;Moitron-sur-Sarthe; 20 010   ; 19 478   
72200;Moncé-en-Belin; 21 296   ; 19 478   
72201;Moncé-en-Saosnois; 17 203   ; 19 478   
72202;Monhoudou; 19 606   ; 19 478   
72203;Montabon; 19 738   ; 19 478   
72204;Montaillé; 18 750   ; 19 478   
72205;Montbizot; 19 780   ; 19 478   
72208;Montmirail; 18 809   ; 19 478   
72209;Montreuil-le-Chétif; 17 619   ; 19 478   
72210;Montreuil-le-Henri; 18 833   ; 19 478   
72211;Mont-Saint-Jean; 16 935   ; 19 478   
72212;Moulins-le-Carbonnel; 18 393   ; 19 478   
72213;Mulsanne; 20 373   ; 19 478   
72214;Nauvay;; 19 478   
72215;Neufchâtel-en-Saosnois; 18 225   ; 19 478   
72216;Neuvillalais; 19 913   ; 19 478   
72217;Neuville-sur-Sarthe; 23 093   ; 19 478   
72218;Neuvillette-en-Charnie; 18 447   ; 19 478   
72219;Neuvy-en-Champagne; 18 576   ; 19 478   
72220;Nogent-le-Bernard; 19 420   ; 19 478   
72221;Nogent-sur-Loir; 17 809   ; 19 478   
72222;Nouans; 18 938   ; 19 478   
72223;Noyen-sur-Sarthe; 18 515   ; 19 478   
72224;Nuillé-le-Jalais; 19 521   ; 19 478   
72225;Oisseau-le-Petit; 19 784   ; 19 478   
72226;Oizé; 19 046   ; 19 478   
72227;Panon;; 19 478   
72228;Parcé-sur-Sarthe; 19 607   ; 19 478   
72229;Parennes; 16 680   ; 19 478   
72230;Parigné-le-Pôlin; 20 963   ; 19 478   
72231;Parigné-l'Évêque; 21 366   ; 19 478   
72232;Notre-Dame-du-Pé; 18 789   ; 19 478   
72233;Peray;; 19 478   
72234;Pezé-le-Robert; 19 608   ; 19 478   
72235;Piacé; 19 801   ; 19 478   
72236;Pincé; 20 623   ; 19 478   
72237;Pirmil; 19 719   ; 19 478   
72238;Pizieux;; 19 478   
72239;Poillé-sur-Vègre; 19 108   ; 19 478   
72240;Poncé-sur-le-Loir; 18 545   ; 19 478   
72241;Montfort-le-Gesnois; 19 983   ; 19 478   
72243;Pontvallain; 18 840   ; 19 478   
72244;Précigné; 19 445   ; 19 478   
72245;Préval; 19 419   ; 19 478   
72246;Prévelles; 18 360   ; 19 478   
72247;Pruillé-le-Chétif; 23 777   ; 19 478   
72248;Pruillé-l'Éguillé; 17 963   ; 19 478   
72249;La Quinte; 21 105   ; 19 478   
72250;Rahay; 16 673   ; 19 478   
72251;René; 17 460   ; 19 478   
72252;Requeil; 18 505   ; 19 478   
72253;Roézé-sur-Sarthe; 21 345   ; 19 478   
72254;Rouessé-Fontaine; 19 668   ; 19 478   
72255;Rouessé-Vassé; 17 837   ; 19 478   
72256;Rouez; 18 594   ; 19 478   
72257;Rouillon; 25 464   ; 19 478   
72259;Rouperroux-le-Coquet; 17 648   ; 19 478   
72260;Ruaudin; 22 700   ; 19 478   
72261;Ruillé-en-Champagne; 18 890   ; 19 478   
72262;Ruillé-sur-Loir; 19 513   ; 19 478   
72264;Sablé-sur-Sarthe; 17 464   ; 19 478   
72265;Saint-Aignan; 18 221   ; 19 478   
72266;Saint-Aubin-de-Locquenay; 20 025   ; 19 478   
72267;Saint-Aubin-des-Coudrais; 19 877   ; 19 478   
72268;Saint-Biez-en-Belin; 19 464   ; 19 478   
72269;Saint-Calais; 18 541   ; 19 478   
72270;Saint-Calez-en-Saosnois; 20 785   ; 19 478   
72271;Saint-Célerin; 18 588   ; 19 478   
72272;Sainte-Cérotte; 19 778   ; 19 478   
72273;Saint-Christophe-du-Jambet; 18 207   ; 19 478   
72274;Saint-Christophe-en-Champagne; 19 957   ; 19 478   
72275;Saint-Corneille; 20 457   ; 19 478   
72276;Saint-Cosme-en-Vairais; 19 076   ; 19 478   
72277;Saint-Denis-des-Coudrais; 20 484   ; 19 478   
72278;Saint-Denis-d'Orques; 17 570   ; 19 478   
72279;Saint-Georges-de-la-Couée; 16 097   ; 19 478   
72280;Saint-Georges-du-Bois; 22 689   ; 19 478   
72281;Saint-Georges-du-Rosay; 18 941   ; 19 478   
72282;Saint-Georges-le-Gaultier; 16 982   ; 19 478   
72283;Saint-Germain-d'Arcé; 17 731   ; 19 478   
72284;Saint-Germain-sur-Sarthe; 19 468   ; 19 478   
72286;Saint-Gervais-de-Vic; 20 738   ; 19 478   
72287;Saint-Gervais-en-Belin; 21 651   ; 19 478   
72288;Saint-Hilaire-le-Lierru; 20 125   ; 19 478   
72289;Sainte-Jamme-sur-Sarthe; 19 192   ; 19 478   
72290;Saint-Jean-d'Assé; 19 310   ; 19 478   
72291;Saint-Jean-de-la-Motte; 18 985   ; 19 478   
72292;Saint-Jean-des-Échelles; 20 090   ; 19 478   
72293;Saint-Jean-du-Bois; 19 983   ; 19 478   
72294;Saint-Léonard-des-Bois; 18 271   ; 19 478   
72295;Saint-Longis; 20 904   ; 19 478   
72296;Saint-Maixent; 19 828   ; 19 478   
72297;Saint-Marceau; 20 006   ; 19 478   
72298;Saint-Mars-de-Locquenay; 19 946   ; 19 478   
72299;Saint-Mars-d'Outillé; 19 651   ; 19 478   
72300;Saint-Mars-la-Brière; 20 506   ; 19 478   
72301;Saint-Mars-sous-Ballon; 18 710   ; 19 478   
72302;Saint-Martin-des-Monts; 21 027   ; 19 478   
72303;Saint-Michel-de-Chavaignes; 18 146   ; 19 478   
72304;Sainte-Osmane; 19 445   ; 19 478   
72305;Saint-Ouen-de-Mimbré; 19 241   ; 19 478   
72306;Saint-Ouen-en-Belin; 19 859   ; 19 478   
72307;Saint-Ouen-en-Champagne; 19 540   ; 19 478   
72308;Saint-Paterne; 20 803   ; 19 478   
72309;Saint-Paul-le-Gaultier; 19 824   ; 19 478   
72310;Saint-Pavace; 26 496   ; 19 478   
72311;Saint-Pierre-de-Chevillé; 17 664   ; 19 478   
72312;Saint-Pierre-des-Bois; 18 373   ; 19 478   
72313;Saint-Pierre-des-Ormes; 19 974   ; 19 478   
72314;Saint-Pierre-du-Lorouër; 19 659   ; 19 478   
72315;Saint-Rémy-de-Sillé; 19 265   ; 19 478   
72316;Saint-Rémy-des-Monts; 19 497   ; 19 478   
72317;Saint-Rémy-du-Val; 19 449   ; 19 478   
72319;Sainte-Sabine-sur-Longève; 19 505   ; 19 478   
72320;Saint-Saturnin; 24 355   ; 19 478   
72321;Saint-Symphorien; 19 153   ; 19 478   
72322;Saint-Ulphace; 19 070   ; 19 478   
72323;Saint-Victeur; 19 083   ; 19 478   
72324;Saint-Vincent-des-Prés; 17 861   ; 19 478   
72325;Saint-Vincent-du-Lorouër; 18 053   ; 19 478   
72326;Saosnes; 19 662   ; 19 478   
72327;Sarcé; 19 431   ; 19 478   
72328;Sargé-lès-le-Mans; 23 890   ; 19 478   
72329;Savigné-l'Évêque; 21 970   ; 19 478   
72330;Savigné-sous-le-Lude; 17 845   ; 19 478   
72331;Sceaux-sur-Huisne; 18 764   ; 19 478   
72332;Ségrie; 19 995   ; 19 478   
72333;Semur-en-Vallon; 19 099   ; 19 478   
72334;Sillé-le-Guillaume; 18 274   ; 19 478   
72335;Sillé-le-Philippe; 20 583   ; 19 478   
72336;Solesmes; 23 378   ; 19 478   
72337;Sougé-le-Ganelon; 18 218   ; 19 478   
72338;Souillé; 20 583   ; 19 478   
72339;Souligné-Flacé; 21 020   ; 19 478   
72340;Souligné-sous-Ballon; 20 374   ; 19 478   
72341;Soulitré; 20 457   ; 19 478   
72342;Souvigné-sur-Même; 24 323   ; 19 478   
72343;Souvigné-sur-Sarthe; 19 364   ; 19 478   
72344;Spay; 22 551   ; 19 478   
72345;Surfonds; 20 330   ; 19 478   
72346;La Suze-sur-Sarthe; 19 768   ; 19 478   
72347;Tassé; 19 896   ; 19 478   
72348;Tassillé; 19 708   ; 19 478   
72349;Teillé; 19 787   ; 19 478   
72350;Teloché; 19 972   ; 19 478   
72351;Tennie; 17 700   ; 19 478   
72352;Terrehault; 20 123   ; 19 478   
72353;Théligny; 21 531   ; 19 478   
72354;Thoigné; 19 531   ; 19 478   
72355;Thoiré-sous-Contensor;; 19 478   
72356;Thoiré-sur-Dinan; 18 156   ; 19 478   
72357;Thorée-les-Pins; 19 177   ; 19 478   
72358;Thorigné-sur-Dué; 18 919   ; 19 478   
72359;Torcé-en-Vallée; 19 146   ; 19 478   
72360;Trangé; 22 993   ; 19 478   
72361;Tresson; 19 390   ; 19 478   
72362;Le Tronchet; 19 890   ; 19 478   
72363;Tuffé; 18 881   ; 19 478   
72364;Vaas; 17 827   ; 19 478   
72366;Valennes; 19 355   ; 19 478   
72367;Vallon-sur-Gée; 18 618   ; 19 478   
72368;Vancé; 19 428   ; 19 478   
72369;Verneil-le-Chétif; 18 049   ; 19 478   
72370;Vernie; 20 220   ; 19 478   
72372;Vezot;; 19 478   
72373;Vibraye; 19 571   ; 19 478   
72374;Villaines-la-Carelle; 19 702   ; 19 478   
72375;Villaines-la-Gonais; 21 129   ; 19 478   
72376;Villaines-sous-Lucé; 19 206   ; 19 478   
72377;Villaines-sous-Malicorne; 19 864   ; 19 478   
72378;Vion; 19 700   ; 19 478   
72379;Viré-en-Champagne; 19 961   ; 19 478   
72380;Vivoin; 19 108   ; 19 478   
72381;Voivres-lès-le-Mans; 20 847   ; 19 478   
72382;Volnay; 20 387   ; 19 478   
72383;Vouvray-sur-Huisne; 19 526   ; 19 478   
72384;Vouvray-sur-Loir; 18 907   ; 19 478   
72385;Yvré-le-Pôlin; 19 819   ; 19 478   
72386;Yvré-l'Évêque; 23 717   ; 19 478   
73001;Aiguebelette-le-Lac; 23 210   ; 21 167   
73002;Aiguebelle; 17 222   ; 21 167   
73003;Aigueblanche; 21 909   ; 21 167   
73004;Aillon-le-Jeune; 18 301   ; 21 167   
73005;Aillon-le-Vieux; 18 521   ; 21 167   
73006;Aime; 20 843   ; 21 167   
73007;Aiton; 20 637   ; 21 167   
73008;Aix-les-Bains; 20 584   ; 21 167   
73010;Albens; 22 846   ; 21 167   
73011;Albertville; 18 149   ; 21 167   
73012;Albiez-le-Jeune; 17 175   ; 21 167   
73013;Albiez-Montrond; 19 524   ; 21 167   
73014;Allondaz; 21 661   ; 21 167   
73015;Les Allues; 22 347   ; 21 167   
73017;Apremont; 23 874   ; 21 167   
73018;Arbin; 23 264   ; 21 167   
73019;Argentine; 21 227   ; 21 167   
73020;Arith; 21 517   ; 21 167   
73021;Arvillard; 20 879   ; 21 167   
73022;Attignat-Oncin; 21 342   ; 21 167   
73023;Aussois; 20 505   ; 21 167   
73024;Les Avanchers-Valmorel; 20 325   ; 21 167   
73025;Avressieux; 19 475   ; 21 167   
73026;Avrieux; 22 754   ; 21 167   
73027;Ayn; 20 191   ; 21 167   
73028;La Balme; 20 395   ; 21 167   
73029;Barberaz; 23 298   ; 21 167   
73030;Barby; 20 443   ; 21 167   
73031;Bassens; 22 958   ; 21 167   
73032;La Bâthie; 20 822   ; 21 167   
73033;La Bauche; 19 673   ; 21 167   
73034;Beaufort; 20 819   ; 21 167   
73036;Bellecombe-en-Bauges; 20 179   ; 21 167   
73038;Bellentre; 21 254   ; 21 167   
73039;Belmont-Tramonet; 20 468   ; 21 167   
73040;Bessans; 18 181   ; 21 167   
73041;Betton-Bettonet; 21 419   ; 21 167   
73042;Billième; 22 403   ; 21 167   
73043;La Biolle; 22 450   ; 21 167   
73045;Le Bois; 21 732   ; 21 167   
73046;Bonneval; 20 801   ; 21 167   
73047;Bonneval-sur-Arc; 17 988   ; 21 167   
73048;Bonvillard; 20 729   ; 21 167   
73049;Bonvillaret; 22 972   ; 21 167   
73050;Bourdeau; 26 351   ; 21 167   
73051;Le Bourget-du-Lac; 24 860   ; 21 167   
73052;Bourget-en-Huile; 20 097   ; 21 167   
73053;Bourgneuf; 20 529   ; 21 167   
73054;Bourg-Saint-Maurice; 20 404   ; 21 167   
73055;Bozel; 22 189   ; 21 167   
73056;Bramans; 22 626   ; 21 167   
73057;Brides-les-Bains; 20 676   ; 21 167   
73058;La Bridoire; 19 574   ; 21 167   
73059;Brison-Saint-Innocent; 26 233   ; 21 167   
73061;Césarches; 22 193   ; 21 167   
73062;Cessens; 20 909   ; 21 167   
73063;Cevins; 21 003   ; 21 167   
73064;Challes-les-Eaux; 24 181   ; 21 167   
73065;Chambéry; 19 349   ; 21 167   
73067;La Chambre; 22 444   ; 21 167   
73068;Chamousset; 21 889   ; 21 167   
73069;Chamoux-sur-Gelon; 20 250   ; 21 167   
73070;Champagneux; 19 670   ; 21 167   
73071;Champagny-en-Vanoise; 21 395   ; 21 167   
73072;Champ-Laurent;; 21 167   
73073;Chanaz; 19 163   ; 21 167   
73074;La Chapelle; 22 005   ; 21 167   
73075;La Chapelle-Blanche; 23 596   ; 21 167   
73076;La Chapelle-du-Mont-du-Chat; 23 149   ; 21 167   
73077;Les Chapelles; 22 707   ; 21 167   
73078;La Chapelle-Saint-Martin; 21 644   ; 21 167   
73079;Châteauneuf; 22 816   ; 21 167   
73080;Le Châtel; 21 847   ; 21 167   
73081;Le Châtelard; 18 818   ; 21 167   
73082;La Chavanne; 22 932   ; 21 167   
73083;Les Chavannes-en-Maurienne; 20 656   ; 21 167   
73084;Chignin; 23 896   ; 21 167   
73085;Chindrieux; 22 070   ; 21 167   
73086;Cléry; 21 417   ; 21 167   
73087;Cognin; 20 521   ; 21 167   
73088;Cohennoz; 21 272   ; 21 167   
73089;Coise-Saint-Jean-Pied-Gauthier; 22 139   ; 21 167   
73090;La Compôte; 18 171   ; 21 167   
73091;Conjux; 22 105   ; 21 167   
73092;Corbel; 23 011   ; 21 167   
73093;La Côte-d'Aime; 22 637   ; 21 167   
73094;Crest-Voland; 20 923   ; 21 167   
73095;La Croix-de-la-Rochette; 21 487   ; 21 167   
73096;Cruet; 22 018   ; 21 167   
73097;Curienne; 23 639   ; 21 167   
73098;Les Déserts; 21 737   ; 21 167   
73099;Détrier; 23 363   ; 21 167   
73100;Domessin; 22 209   ; 21 167   
73101;Doucy-en-Bauges;; 21 167   
73103;Drumettaz-Clarafond; 24 130   ; 21 167   
73104;Dullin; 22 060   ; 21 167   
73105;Les Échelles; 19 104   ; 21 167   
73106;École; 20 888   ; 21 167   
73107;Entremont-le-Vieux; 20 352   ; 21 167   
73108;Épersy; 25 557   ; 21 167   
73109;Épierre; 19 190   ; 21 167   
73110;Esserts-Blay; 20 578   ; 21 167   
73111;Étable; 21 338   ; 21 167   
73112;Feissons-sur-Isère; 19 576   ; 21 167   
73113;Feissons-sur-Salins; 21 576   ; 21 167   
73114;Flumet; 20 492   ; 21 167   
73115;Fontaine-le-Puits; 24 493   ; 21 167   
73116;Fontcouverte-la-Toussuire; 22 508   ; 21 167   
73117;Fourneaux; 19 411   ; 21 167   
73118;Francin; 22 788   ; 21 167   
73119;Freney; 20 525   ; 21 167   
73120;Fréterive; 21 085   ; 21 167   
73121;Frontenex; 20 001   ; 21 167   
73122;Gerbaix; 22 770   ; 21 167   
73123;La Giettaz; 17 905   ; 21 167   
73124;Gilly-sur-Isère; 23 675   ; 21 167   
73126;Granier; 20 937   ; 21 167   
73127;Gresin; 21 132   ; 21 167   
73128;Grésy-sur-Aix; 22 633   ; 21 167   
73129;Grésy-sur-Isère; 20 646   ; 21 167   
73130;Grignon; 21 006   ; 21 167   
73131;Hautecour; 22 494   ; 21 167   
73132;Hauteluce; 20 811   ; 21 167   
73133;Hauteville; 20 393   ; 21 167   
73135;Hermillon; 23 939   ; 21 167   
73137;Jacob-Bellecombette; 23 213   ; 21 167   
73138;Jarrier; 22 919   ; 21 167   
73139;Jarsy; 17 913   ; 21 167   
73140;Jongieux; 24 372   ; 21 167   
73141;Laissaud; 24 459   ; 21 167   
73142;Landry; 20 451   ; 21 167   
73143;Lanslebourg-Mont-Cenis; 20 962   ; 21 167   
73144;Lanslevillard; 21 809   ; 21 167   
73145;Lépin-le-Lac; 22 914   ; 21 167   
73146;Lescheraines; 19 317   ; 21 167   
73147;Loisieux; 21 053   ; 21 167   
73149;Lucey; 20 744   ; 21 167   
73150;Mâcot-la-Plagne; 21 641   ; 21 167   
73151;Les Marches; 23 609   ; 21 167   
73152;Marcieux; 23 473   ; 21 167   
73153;Marthod; 22 507   ; 21 167   
73154;Mercury; 23 956   ; 21 167   
73155;Méry; 24 919   ; 21 167   
73156;Meyrieux-Trouet; 21 116   ; 21 167   
73157;Modane; 19 974   ; 21 167   
73158;Mognard; 21 467   ; 21 167   
73159;Les Mollettes; 20 505   ; 21 167   
73160;Montagnole; 26 060   ; 21 167   
73161;Montagny; 21 093   ; 21 167   
73162;Montailleur; 22 338   ; 21 167   
73163;Montaimont; 20 160   ; 21 167   
73164;Montcel; 23 279   ; 21 167   
73166;Montendry;; 21 167   
73167;Montgellafrey;; 21 167   
73168;Montgilbert; 20 382   ; 21 167   
73169;Montgirod; 19 603   ; 21 167   
73170;Monthion; 20 505   ; 21 167   
73171;Montmélian; 18 882   ; 21 167   
73173;Montricher-Albanne; 20 481   ; 21 167   
73175;Montsapey;; 21 167   
73176;Montvalezan; 20 408   ; 21 167   
73177;Montvernier; 22 824   ; 21 167   
73178;La Motte-en-Bauges; 20 940   ; 21 167   
73179;La Motte-Servolex; 23 106   ; 21 167   
73180;Motz; 22 518   ; 21 167   
73181;Moûtiers; 17 084   ; 21 167   
73182;Mouxy; 24 932   ; 21 167   
73183;Myans; 24 023   ; 21 167   
73184;Nances; 24 104   ; 21 167   
73186;Notre-Dame-de-Bellecombe; 20 567   ; 21 167   
73187;La Léchère; 19 909   ; 21 167   
73188;Notre-Dame-des-Millières; 20 949   ; 21 167   
73189;Notre-Dame-du-Cruet; 22 308   ; 21 167   
73190;Notre-Dame-du-Pré; 21 184   ; 21 167   
73191;Novalaise; 22 809   ; 21 167   
73192;Le Noyer; 19 924   ; 21 167   
73193;Ontex; 22 818   ; 21 167   
73194;Orelle; 20 892   ; 21 167   
73196;Pallud; 22 920   ; 21 167   
73197;Peisey-Nancroix; 21 135   ; 21 167   
73198;La Perrière; 19 160   ; 21 167   
73200;Planaise; 23 244   ; 21 167   
73201;Planay; 19 030   ; 21 167   
73202;Plancherine; 22 497   ; 21 167   
73203;Pontamafrey-Montpascal; 21 772   ; 21 167   
73204;Le Pont-de-Beauvoisin; 18 249   ; 21 167   
73205;Le Pontet; 21 087   ; 21 167   
73206;Pralognan-la-Vanoise; 20 144   ; 21 167   
73207;Presle; 21 443   ; 21 167   
73208;Pugny-Chatenod; 28 837   ; 21 167   
73210;Puygros; 22 109   ; 21 167   
73211;Queige; 20 527   ; 21 167   
73212;Randens; 21 448   ; 21 167   
73213;La Ravoire; 22 307   ; 21 167   
73214;Rochefort; 21 837   ; 21 167   
73215;La Rochette; 20 558   ; 21 167   
73216;Rognaix; 20 629   ; 21 167   
73217;Rotherens; 22 734   ; 21 167   
73218;Ruffieux; 21 245   ; 21 167   
73219;Saint-Alban-de-Montbel; 22 184   ; 21 167   
73220;Saint-Alban-d'Hurtières; 20 742   ; 21 167   
73221;Saint-Alban-des-Villards;; 21 167   
73222;Saint-Alban-Leysse; 24 112   ; 21 167   
73223;Saint-André; 20 943   ; 21 167   
73224;Saint-Avre; 21 550   ; 21 167   
73225;Saint-Baldoph; 24 182   ; 21 167   
73226;Saint-Béron; 20 541   ; 21 167   
73227;Saint-Bon-Tarentaise; 22 520   ; 21 167   
73228;Saint-Cassin; 23 040   ; 21 167   
73229;Saint-Christophe; 22 223   ; 21 167   
73230;Saint-Colomban-des-Villards; 17 722   ; 21 167   
73231;Saint-Étienne-de-Cuines; 20 427   ; 21 167   
73232;Sainte-Foy-Tarentaise; 19 796   ; 21 167   
73233;Saint-Franc; 19 440   ; 21 167   
73234;Saint-François-de-Sales; 20 437   ; 21 167   
73235;Saint-François-Longchamp; 19 545   ; 21 167   
73236;Saint-Genix-sur-Guiers; 20 100   ; 21 167   
73237;Saint-Georges-d'Hurtières; 20 632   ; 21 167   
73238;Saint-Germain-la-Chambotte; 23 016   ; 21 167   
73239;Saint-Girod; 23 640   ; 21 167   
73240;Sainte-Hélène-du-Lac; 22 730   ; 21 167   
